Date,Close
9/14/2015,117.09
9/15/2015,118.17
9/16/2015,119.12
9/17/2015,118.22
9/18/2015,115.18
9/21/2015,115.81
9/22/2015,113.3
9/23/2015,113.9
9/24/2015,115.87
9/25/2015,114.77
9/28/2015,114.08
9/29/2015,115
9/30/2015,115.8
10/1/2015,116.97
10/2/2015,119.83
10/5/2015,122.94
10/6/2015,117.96
10/7/2015,118.61
10/8/2015,118.93
10/9/2015,119.27
10/12/2015,119.4
10/13/2015,120.62
10/14/2015,117.47
10/15/2015,116.63
10/16/2015,118.31
10/19/2015,118.51
10/20/2015,119.98
10/21/2015,117.07
10/22/2015,120.54
10/23/2015,119.5
10/26/2015,119.94
10/27/2015,120.29
10/28/2015,121.34
10/29/2015,110.08
10/30/2015,110.2
11/2/2015,110.65
11/3/2015,112.78
11/4/2015,111.01
11/5/2015,109.6
11/6/2015,109.67
11/9/2015,109.5
11/10/2015,107.38
11/11/2015,107.87
11/12/2015,106.31
11/13/2015,101.97
11/16/2015,104.93
11/17/2015,104.02
11/18/2015,104.13
11/19/2015,103.47
11/20/2015,103.59
11/23/2015,102.85
11/24/2015,102.82
11/25/2015,102.79
11/27/2015,103
11/30/2015,103
12/1/2015,103.99
12/2/2015,104.82
12/3/2015,102.42
12/4/2015,104.61
12/7/2015,104.01
12/8/2015,103.45
12/9/2015,100.34
12/10/2015,99.06
12/11/2015,97.56
12/14/2015,96.31
12/15/2015,99.75
12/16/2015,100.5
12/17/2015,98.94
12/18/2015,97.63
12/21/2015,97.39
12/22/2015,97.44
12/23/2015,97.69
12/24/2015,97.44
12/28/2015,97
12/29/2015,97.55
12/30/2015,98.06
12/31/2015,96.96
1/4/2016,96.93
1/5/2016,96.52
1/6/2016,95.02
1/7/2016,91.82
1/8/2016,92.13
1/11/2016,93.52
1/12/2016,92.61
1/13/2016,94
1/14/2016,94.16
1/15/2016,93.52
1/19/2016,93.5
1/20/2016,90.02
1/21/2016,89.51
1/22/2016,93.77
1/25/2016,93.92
1/26/2016,96.41
1/27/2016,95.34
1/28/2016,92.5
1/29/2016,93.78
2/1/2016,94.01
2/2/2016,90.93
2/3/2016,91.19
2/4/2016,92.05
2/5/2016,90.22
2/8/2016,88.18
2/9/2016,87.61
2/10/2016,87.55
2/11/2016,86.96
2/12/2016,87.83
2/16/2016,89.51
2/17/2016,91.52
2/18/2016,91.87
2/19/2016,92.67
2/22/2016,94.57
2/23/2016,93.53
2/24/2016,94.3
2/25/2016,95.95
2/26/2016,97.12
2/29/2016,96.17
3/1/2016,98.66
3/2/2016,100.14
3/3/2016,100.47
3/4/2016,99.79
3/7/2016,100.87
3/8/2016,99.77
3/9/2016,99.79
3/10/2016,98.46
3/11/2016,100.66
3/14/2016,99.43
3/15/2016,99
3/16/2016,99.78
3/17/2016,100.93
3/18/2016,102.31
3/21/2016,103.01
3/22/2016,104.36
3/23/2016,102.99
3/24/2016,103.14
3/28/2016,103.4
3/29/2016,104.68
3/30/2016,105.47
3/31/2016,105.85
4/1/2016,105.58
4/4/2016,104.67
4/5/2016,103.34
4/6/2016,103.89
4/7/2016,97.72
4/8/2016,97.45
4/11/2016,97.28
4/12/2016,95.19
4/13/2016,97.15
4/14/2016,96.85
4/15/2016,95.61
4/18/2016,96.9
4/19/2016,95.76
4/20/2016,97.16
4/21/2016,102.54
4/22/2016,104.52
4/25/2016,105.31
4/26/2016,105.37
4/27/2016,106.9
4/28/2016,104.24
4/29/2016,104.75
5/2/2016,103.65
5/3/2016,100.96
5/4/2016,100.95
5/5/2016,100.58
5/6/2016,100.64
5/9/2016,101.86
5/10/2016,104.34
5/11/2016,103.7
5/12/2016,104.5
5/13/2016,105.9
5/16/2016,107.33
5/17/2016,103.83
5/18/2016,105.62
5/19/2016,104.84
5/20/2016,106.64
5/23/2016,106.65
5/24/2016,108.64
5/25/2016,109.65
5/26/2016,109.01
5/27/2016,108.81
5/31/2016,110.2
6/1/2016,109.49
6/2/2016,110.84
6/3/2016,110.22
6/6/2016,110.04
6/7/2016,123.94
6/8/2016,120.35
6/9/2016,119.68
6/10/2016,119.41
6/13/2016,118.48
6/14/2016,118.08
6/15/2016,119.15
6/16/2016,119.03
6/17/2016,118.56
6/20/2016,119.25
6/21/2016,119.29
6/22/2016,118.61
6/23/2016,121.44
6/24/2016,113.4
6/27/2016,108.64
6/28/2016,110.31
6/29/2016,112.52
6/30/2016,113.84
7/1/2016,113.52
7/5/2016,112.51
7/6/2016,113.79
7/7/2016,113.77
7/8/2016,117.13
7/11/2016,116.85
7/12/2016,117.81
7/13/2016,116.36
7/14/2016,116.25
7/15/2016,116.37
7/18/2016,115.82
7/19/2016,120.6
7/20/2016,121.47
7/21/2016,121.86
7/22/2016,123.24
7/25/2016,123.79
7/26/2016,124.06
7/27/2016,123.09
7/28/2016,123.05
7/29/2016,123.42
8/1/2016,123.7
8/2/2016,122.91
8/3/2016,123.47
8/4/2016,123.33
8/5/2016,125.65
8/8/2016,126.66
8/9/2016,126.43
8/10/2016,126.1
8/11/2016,125.03
8/12/2016,124.8
8/15/2016,124.75
8/16/2016,123.39
8/17/2016,123.32
8/18/2016,123.66
8/19/2016,124.24
8/22/2016,123.98
8/23/2016,124.91
8/24/2016,124.39
8/25/2016,124.38
8/26/2016,124.04
8/29/2016,124.81
8/30/2016,124.36
8/31/2016,122.73
9/1/2016,123.64
9/2/2016,123.89
9/6/2016,124.43
9/7/2016,120.42
9/8/2016,119.7
9/9/2016,118.05
9/12/2016,118.76
9/13/2016,116.84
9/14/2016,117.94
9/15/2016,119.02
9/16/2016,118.55
9/19/2016,118.91
9/20/2016,118.45
9/21/2016,119.34
9/22/2016,121.25
9/23/2016,120.49
9/26/2016,119.45
9/27/2016,122.86
9/28/2016,124.03
9/29/2016,123.4
9/30/2016,124.64
10/3/2016,124.38
10/4/2016,124.74
10/5/2016,125.5
10/6/2016,124.94
10/7/2016,124.14
10/10/2016,123.23
10/11/2016,121.81
10/12/2016,117.8
10/13/2016,116.13
10/14/2016,116.74
10/17/2016,116.4
10/18/2016,117.56
10/19/2016,118.75
10/20/2016,118.09
10/21/2016,118.07
10/24/2016,118.76
10/25/2016,117.22
10/26/2016,119.54
10/27/2016,130.99
10/28/2016,134.66
10/31/2016,138.21
11/1/2016,136.98
11/2/2016,135.32
11/3/2016,137.81
11/4/2016,135.73
11/7/2016,136.45
11/8/2016,137.77
11/9/2016,140.23
11/10/2016,139.85
11/11/2016,141.15
11/14/2016,141.95
11/15/2016,143.44
11/16/2016,142.7
11/17/2016,143.91
11/18/2016,142.01
11/21/2016,143.77
11/22/2016,143.75
11/23/2016,143.9
11/25/2016,144.12
11/28/2016,142.61
11/29/2016,142.81
11/30/2016,140.75
12/1/2016,139.36
12/2/2016,138.99
12/5/2016,140.33
12/6/2016,140.86
12/7/2016,141.16
12/8/2016,142.83
12/9/2016,142.54
12/12/2016,141.22
12/13/2016,142.36
12/14/2016,144.08
12/15/2016,145.54
12/16/2016,144.64
12/19/2016,145.15
12/20/2016,146.56
12/21/2016,146.11
12/22/2016,144.24
12/23/2016,145.45
12/27/2016,145.33
12/28/2016,144.06
12/29/2016,144.92
12/30/2016,144.72
1/3/2017,144.8
1/4/2017,145.46
1/5/2017,144.42
1/6/2017,144.45
1/9/2017,144.15
1/10/2017,144.24
1/11/2017,144.03
1/12/2017,142.99
1/13/2017,143.37
1/17/2017,141.63
1/18/2017,142.84
1/19/2017,142.54
1/20/2017,142.1
1/23/2017,141.14
1/24/2017,144.15
1/25/2017,145.75
1/26/2017,133.72
1/27/2017,135.54
1/30/2017,134.69
1/31/2017,134.03
2/1/2017,132.34
2/2/2017,134.45
2/3/2017,136.23
2/6/2017,136.68
2/7/2017,138.57
2/8/2017,138.88
2/9/2017,139.73
2/10/2017,139.69
2/13/2017,140.47
2/14/2017,141.1
2/15/2017,143.13
2/16/2017,143.24
2/17/2017,143.35
2/21/2017,145.05
2/22/2017,144.84
2/23/2017,144.2
2/24/2017,144.41
2/27/2017,143.61
2/28/2017,143.27
3/1/2017,145.08
3/2/2017,142.1
3/3/2017,142.87
3/6/2017,141.34
3/7/2017,143.6
3/8/2017,142.88
3/9/2017,143.76
3/10/2017,145.93
3/13/2017,146.29
3/14/2017,145.13
3/15/2017,146.48
3/16/2017,147.82
3/17/2017,148.79
3/20/2017,148.75
3/21/2017,145.77
3/22/2017,145.69
3/23/2017,146.55
3/24/2017,146.57
3/27/2017,146.52
3/28/2017,147.13
3/29/2017,142.1
3/30/2017,142.48
3/31/2017,142.57
4/3/2017,141.02
4/4/2017,139.43
4/5/2017,138.09
4/6/2017,138.3
4/7/2017,137.03
4/10/2017,136.86
4/11/2017,136.68
4/12/2017,134.88
4/13/2017,134.43
4/17/2017,135.98
4/18/2017,135.43
4/19/2017,135.93
4/20/2017,136.87
4/21/2017,136.54
4/24/2017,137.93
4/25/2017,138.19
4/26/2017,137.3
4/27/2017,126.99
4/28/2017,129.13
5/1/2017,127.4
5/2/2017,127.5
5/3/2017,126.99
5/4/2017,126.42
5/5/2017,128.57
5/8/2017,129.76
5/9/2017,130.84
5/10/2017,131.6
5/11/2017,129.94
5/12/2017,129.16
5/15/2017,131.72
5/16/2017,131.38
5/17/2017,127.87
5/18/2017,125.9
5/19/2017,127.15
5/22/2017,128.55
5/23/2017,125.99
5/24/2017,126.85
5/25/2017,127.58
5/26/2017,127.16
5/30/2017,128
5/31/2017,128.13
6/1/2017,130.09
6/2/2017,129.31
6/5/2017,129.66
6/6/2017,129.52
6/7/2017,127.97
6/8/2017,130.83
6/9/2017,129.3
6/12/2017,128.68
6/13/2017,130.14
6/14/2017,129.78
6/15/2017,129.35
6/16/2017,129.19
6/19/2017,130.63
6/20/2017,128.85
6/21/2017,128.99
6/22/2017,128.95
6/23/2017,129.99
6/26/2017,129.04
6/27/2017,127.8
6/28/2017,128.95
6/29/2017,127.32
6/30/2017,127.06
7/3/2017,127.81
7/5/2017,128.91
7/6/2017,127.15
7/7/2017,127.63
7/10/2017,127.88
7/11/2017,128.65
7/12/2017,129.35
7/13/2017,128.29
7/14/2017,123.84
7/17/2017,126.58
7/18/2017,126.63
7/19/2017,127.64
7/20/2017,127.24
7/21/2017,126.9
7/24/2017,126.79
7/25/2017,128.02
7/26/2017,128.2
7/27/2017,119.02
7/28/2017,121.72
7/31/2017,120.75
8/1/2017,121.15
8/2/2017,119.08
8/3/2017,119.63
8/4/2017,119.78
8/7/2017,120.05
8/8/2017,118.62
8/9/2017,118.63
8/10/2017,116.41
8/11/2017,117.82
8/14/2017,119.01
8/15/2017,118.56
8/16/2017,118.63
8/17/2017,117.81
8/18/2017,116.48
8/21/2017,116.11
8/22/2017,116.95
8/23/2017,115.93
8/24/2017,117.52
8/25/2017,117.6
8/28/2017,117.71
8/29/2017,117.74
8/30/2017,118.64
8/31/2017,119.38
9/1/2017,118.57
9/5/2017,116.45
9/6/2017,116.58
9/7/2017,115.66
9/8/2017,115.56
9/11/2017,117.55
9/12/2017,117.58
9/13/2017,116.54
9/14/2017,116.91
9/15/2017,116.62
9/18/2017,116.9
9/19/2017,116.76
9/20/2017,116.83
9/21/2017,117.71
9/22/2017,119.73
9/25/2017,118.81
9/26/2017,118.61
9/27/2017,121.06
9/28/2017,121.43
9/29/2017,120.56
10/2/2017,123.72
10/3/2017,117.82
10/4/2017,119.35
10/5/2017,120.1
10/6/2017,119
10/9/2017,116.3
10/10/2017,116.4
10/11/2017,115.99
10/12/2017,115.69
10/13/2017,116.7
10/16/2017,115.79
10/17/2017,116.28
10/18/2017,116.74
10/19/2017,117.39
10/20/2017,119.48
10/23/2017,118.27
10/24/2017,119.15
10/25/2017,119.31
10/26/2017,124.05
10/27/2017,121.18
10/30/2017,119.63
10/31/2017,121.27
11/1/2017,120.6
11/2/2017,121.01
11/3/2017,119.65
11/6/2017,120.2
11/7/2017,120.13
11/8/2017,121.34
11/9/2017,120.96
11/10/2017,119.71
11/13/2017,120.85
11/14/2017,121.22
11/15/2017,119.79
11/16/2017,122.06
11/17/2017,123.58
11/20/2017,122.54
11/21/2017,122.45
11/22/2017,122.02
11/24/2017,123.19
11/27/2017,123.7
11/28/2017,126.67
11/29/2017,129.86
11/30/2017,134.2
12/1/2017,132.71
12/4/2017,132.53
12/5/2017,132.6
12/6/2017,131.47
12/7/2017,131.83
12/8/2017,132.74
12/11/2017,133.15
12/12/2017,135.49
12/13/2017,131
12/14/2017,130.23
12/15/2017,131.06
12/18/2017,131.87
12/19/2017,131.51
12/20/2017,131.45
12/21/2017,132.36
12/22/2017,132.37
12/26/2017,131.26
12/27/2017,131.75
12/28/2017,132.08
12/29/2017,131.22
1/2/2018,132.58
1/3/2018,134.04
1/4/2018,137.12
1/5/2018,136.18
1/8/2018,137.62
1/9/2018,137.84
1/10/2018,139
1/11/2018,139.77
1/12/2018,141.81
1/16/2018,140.52
1/17/2018,139.55
1/18/2018,138
1/19/2018,138.76
1/22/2018,141.06
1/23/2018,142.59
1/24/2018,142.13
1/25/2018,134.94
1/26/2018,138.24
1/29/2018,138.89
1/30/2018,140.95
1/31/2018,144.54
2/1/2018,145.03
2/2/2018,144.13
2/5/2018,136.18
2/6/2018,139.73
2/7/2018,141.39
2/8/2018,137.25
2/9/2018,138.64
2/12/2018,140.15
2/13/2018,142.43
2/14/2018,143.5
2/15/2018,145.39
2/16/2018,145.03
2/20/2018,143.04
2/21/2018,144.66
2/22/2018,143.87
2/23/2018,147.33
2/26/2018,151.03
2/27/2018,150.84
2/28/2018,148.52
3/1/2018,146.55
3/2/2018,148.34
3/5/2018,150.84
3/6/2018,152.14
3/7/2018,153.32
3/8/2018,147.06
3/9/2018,147.48
3/12/2018,146.78
3/13/2018,147.84
3/14/2018,147.92
3/15/2018,148.15
3/16/2018,148.18
3/19/2018,146.8
3/20/2018,148.9
3/21/2018,149.55
3/22/2018,146.27
3/23/2018,144.51
3/26/2018,147.6
3/27/2018,144.96
3/28/2018,142.61
3/29/2018,144.61
4/2/2018,140.71
4/3/2018,142.34
4/4/2018,143.41
4/5/2018,143.24
4/6/2018,140.71
4/9/2018,140.78
4/10/2018,144.94
4/11/2018,145.39
4/12/2018,148.35
4/13/2018,155.06
4/16/2018,155.25
4/17/2018,158.67
4/18/2018,157.99
4/19/2018,157.76
4/20/2018,156.96
4/23/2018,157.72
4/24/2018,157.14
4/25/2018,157.07
4/26/2018,158.47
4/27/2018,160.84
4/30/2018,163.09
5/1/2018,164.67
5/2/2018,165.72
5/3/2018,168.32
5/4/2018,168.13
5/7/2018,169.2
5/8/2018,169.63
5/9/2018,172
5/10/2018,172.76
5/11/2018,171.76
5/14/2018,172.59
5/15/2018,171.2
5/16/2018,171.04
5/17/2018,171.14
5/18/2018,171.14
5/21/2018,174.41
5/22/2018,173.96
5/23/2018,174.57
5/24/2018,173.41
5/25/2018,174.8
5/29/2018,172.75
5/30/2018,173.16
5/31/2018,173.11
6/1/2018,175.19
6/4/2018,176.19
6/5/2018,177.93
6/6/2018,178.82
6/7/2018,176.92
6/8/2018,176.8
6/11/2018,176.94
6/12/2018,177.57
6/13/2018,179.77
6/14/2018,181.64
6/15/2018,182.5
6/18/2018,181.28
6/19/2018,179.54
6/20/2018,181.99
6/21/2018,180.2
6/22/2018,171.47
6/25/2018,170.05
6/26/2018,172.48
6/27/2018,170.4
6/28/2018,172.98
6/29/2018,172.45
7/2/2018,174.48
7/3/2018,174.73
7/5/2018,176.57
7/6/2018,177.25
7/9/2018,177.91
7/10/2018,178.62
7/11/2018,174.93
7/12/2018,177.35
7/13/2018,176.03
7/16/2018,175.68
7/17/2018,176.75
7/18/2018,179.45
7/19/2018,171.69
7/20/2018,172.38
7/23/2018,172.62
7/24/2018,172.46
7/25/2018,175.2
7/26/2018,177.08
7/27/2018,174.23
7/30/2018,170.13
7/31/2018,171.38
8/1/2018,170.6
8/2/2018,172.26
8/3/2018,172.23
8/6/2018,175.44
8/7/2018,176.71
8/8/2018,179
8/9/2018,179.91
8/10/2018,179.98
8/13/2018,179.85
8/14/2018,181.55
8/15/2018,178.96
8/16/2018,178.62
8/17/2018,180.68
8/20/2018,183.22
8/21/2018,183.67
8/22/2018,184.82
8/23/2018,185.63
8/24/2018,187.64
8/27/2018,188.4
8/28/2018,189.65
8/29/2018,190.43
8/30/2018,188.82
8/31/2018,189.12
9/4/2018,190.84
9/5/2018,189.72
9/6/2018,190.18
9/7/2018,190.11
9/10/2018,191.32
9/11/2018,191.11
9/12/2018,190.58
9/13/2018,192.27
9/14/2018,194.6
9/17/2018,193.65
9/18/2018,194.61
9/19/2018,193.24
9/20/2018,194.85
9/21/2018,194.6
9/24/2018,195.41
9/25/2018,196.82
9/26/2018,195.4
9/27/2018,196.74
9/28/2018,199.42
10/1/2018,190.88
10/2/2018,187.51
10/3/2018,186.58
10/4/2018,182.98
10/5/2018,182.66
10/8/2018,179.01
10/9/2018,176.83
10/10/2018,169.19
10/11/2018,164.71
10/12/2018,167.73
10/15/2018,167
10/16/2018,169.67
10/17/2018,170.54
10/18/2018,169.88
10/19/2018,165.73
10/22/2018,169.22
10/23/2018,168.74
10/24/2018,161.6
10/25/2018,171.47
10/26/2018,170.38
10/29/2018,168.59
10/30/2018,171.44
10/31/2018,175.28
11/1/2018,179.09
11/2/2018,180.29
11/5/2018,180.82
11/6/2018,181.42
11/7/2018,188.46
11/8/2018,189.27
11/9/2018,183.24
11/12/2018,178.91
11/13/2018,176.79
11/14/2018,175.84
11/15/2018,179.2
11/16/2018,177.77
11/19/2018,169.54
11/20/2018,166.69
11/21/2018,168.62
11/23/2018,168.12
11/26/2018,170.62
11/27/2018,170.08
11/28/2018,176.54
11/29/2018,173.53
11/30/2018,171.97
12/3/2018,174.86
12/4/2018,169.55
12/6/2018,170.92
12/7/2018,165.32
12/10/2018,167.19
12/11/2018,167.29
12/12/2018,170.35
12/13/2018,169.02
12/14/2018,165.44
12/17/2018,163.07
12/18/2018,166.21
12/19/2018,162.2
12/20/2018,158.25
12/21/2018,154.62
12/24/2018,150.17
12/26/2018,157.3
12/27/2018,160.52
12/28/2018,160.63
12/31/2018,162.03
1/2/2019,161.18
1/3/2019,154.31
1/4/2019,159.79
1/7/2019,163.82
1/8/2019,164.82
1/9/2019,166.04
1/10/2019,165.6
1/11/2019,163.73
1/14/2019,162.85
1/15/2019,163.18
1/16/2019,161.86
1/17/2019,156.42
1/18/2019,158.64
1/22/2019,157.3
1/23/2019,159.64
1/24/2019,156.09
1/25/2019,158.5
1/28/2019,158.75
1/29/2019,157.63
1/30/2019,159.64
1/31/2019,160.95
2/1/2019,160.72
2/4/2019,162.84
2/5/2019,162.41
2/6/2019,163.96
2/7/2019,159.71
2/8/2019,160.92
2/11/2019,163.1
2/12/2019,165.1
2/13/2019,166.75
2/14/2019,168.74
2/15/2019,171.28
2/19/2019,169.81
2/20/2019,168.18
2/21/2019,169.82
2/22/2019,172.08
2/25/2019,171.59
2/26/2019,171.82
2/27/2019,171.38
2/28/2019,168.14
3/1/2019,166.53
3/4/2019,163.29
3/5/2019,162.15
3/6/2019,161.08
3/7/2019,158.99
3/8/2019,157.99
3/11/2019,162.09
3/12/2019,149.65
3/13/2019,151.75
3/14/2019,153.18
3/15/2019,153.69
3/18/2019,154.36
3/19/2019,154.26
3/20/2019,153.49
3/21/2019,155.83
3/22/2019,152.24
3/25/2019,151.14
3/26/2019,152.86
3/27/2019,152.06
3/28/2019,153.71
3/29/2019,156.93
4/1/2019,161.47
4/2/2019,165.32
4/3/2019,166.71
4/4/2019,166
4/5/2019,167.33
4/8/2019,167.88
4/9/2019,165.66
4/10/2019,168.15
4/11/2019,167.29
4/12/2019,167.01
4/15/2019,166.61
4/16/2019,166.12
4/17/2019,164.45
4/18/2019,163.4
4/22/2019,163.75
4/23/2019,163.95
4/24/2019,164.25
4/25/2019,162.47
4/26/2019,159.87
4/29/2019,159.1
4/30/2019,156.9
